"","x","y = x","y = -x","y = sinx","y = cosx","y = x^2","y = x^3","y = log(x)","y = sqrt(x)"
"30",-9.41941941941942,-9.41941941941942,9.41941941941942,-0.00535851570583509,-0.999985643051654,88.7254621989357,-835.742341633618,NA,NA
"31",-9.3993993993994,-9.3993993993994,9.3993993993994,-0.0253758371902144,-0.999677981595521,88.3487090694298,-830.424802964911,NA,NA
"32",-9.37937937937938,-9.37937937937938,9.37937937937938,-0.0453829883482529,-0.998969661385461,87.9727575423271,-825.129868039645,NA,NA
"33",-9.35935935935936,-9.35935935935936,9.35935935935936,-0.065371950557554,-0.997860966307582,87.5976076176276,-819.857488713532,NA,NA
"34",-9.33933933933934,-9.33933933933934,9.33933933933934,-0.0853347124856301,-0.996352340713362,87.2232592953314,-814.607616842284,NA,NA
"35",-9.31931931931932,-9.31931931931932,9.31931931931932,-0.105263273300747,-0.994444389241556,86.8497125754383,-809.380204281612,NA,NA
"36",-9.2992992992993,-9.2992992992993,9.2992992992993,-0.12514964587856,-0.992137876575867,86.4769674579484,-804.175202887228,NA,NA
"37",-9.27927927927928,-9.27927927927928,9.27927927927928,-0.144985860003256,-0.989433727138466,86.1050239428618,-798.992564514844,NA,NA
"38",-9.25925925925926,-9.25925925925926,9.25925925925926,-0.164763965561918,-0.986333024719497,85.7338820301783,-793.83224102017,NA,NA
"39",-9.23923923923924,-9.23923923923924,9.23923923923924,-0.184476035730835,-0.982837012042707,85.3635417198981,-788.694184258918,NA,NA
"40",-9.21921921921922,-9.21921921921922,9.21921921921922,-0.204114170152475,-0.978947090267378,84.994003012021,-783.578346086801,NA,NA
"41",-9.1991991991992,-9.1991991991992,9.1991991991992,-0.223670498101853,-0.97466481842676,84.6252659065472,-778.484678359528,NA,NA
"42",-9.17917917917918,-9.17917917917918,9.17917917917918,-0.243137181641022,-0.969991912803226,84.2573304034766,-773.413132932813,NA,NA
"43",-9.15915915915916,-9.15915915915916,9.15915915915916,-0.26250641876042,-0.96493024624041,83.8901965028091,-768.363661662366,NA,NA
"44",-9.13913913913914,-9.13913913913914,9.13913913913914,-0.281770446505824,-0.959481847392596,83.5238642045449,-763.336216403899,NA,NA
"45",-9.11911911911912,-9.11911911911912,9.11911911911912,-0.300921544089647,-0.953648899911651,83.1583335086839,-758.330749013123,NA,NA
"46",-9.0990990990991,-9.0990990990991,9.0990990990991,-0.319952035985334,-0.947433741571852,82.793604415226,-753.34721134575,NA,NA
"47",-9.07907907907908,-9.07907907907908,9.07907907907908,-0.33885429500362,-0.94083886333293,82.4296769241714,-748.385555257492,NA,NA
"48",-9.05905905905906,-9.05905905905906,9.05905905905906,-0.357620745349415,-0.933866908341723,82.06655103552,-743.44573260406,NA,NA
"49",-9.03903903903904,-9.03903903903904,9.03903903903904,-0.376243865658089,-0.92652067087284,81.7042267492718,-738.527695241166,NA,NA
"50",-9.01901901901902,-9.01901901901902,9.01901901901902,-0.394716192009947,-0.918803095208743,81.3427040654268,-733.63139502452,NA,NA
"51",-8.998998998999,-8.998998998999,8.998998998999,-0.413030320921671,-0.91071727445972,80.981982983985,-728.756783809835,NA,NA
"52",-8.97897897897898,-8.97897897897898,8.97897897897898,-0.431178912313552,-0.902266449324202,80.6220635049464,-723.903813452822,NA,NA
"53",-8.95895895895896,-8.95895895895896,8.95895895895896,-0.449154692451301,-0.893454006789928,80.262945628311,-719.072435809193,NA,NA
"54",-8.93893893893894,-8.93893893893894,8.93893893893894,-0.466950456861275,-0.884283478776487,79.9046293540788,-714.262602734658,NA,NA
"55",-8.91891891891892,-8.91891891891892,8.91891891891892,-0.484559073217939,-0.874758540719765,79.5471146822498,-709.474266084931,NA,NA
"56",-8.8988988988989,-8.8988988988989,8.8988988988989,-0.501973484202419,-0.864883010098871,79.190401612824,-704.707377715721,NA,NA
"57",-8.87887887887888,-8.87887887887888,8.87887887887888,-0.519186710330987,-0.854660844906146,78.8344901458015,-699.961889482742,NA,NA
"58",-8.85885885885886,-8.85885885885886,8.85885885885886,-0.536191852752355,-0.844096142060842,78.4793802811821,-695.237753241703,NA,NA
"59",-8.83883883883884,-8.83883883883884,8.83883883883884,-0.552982096012648,-0.833193135767127,78.1250720189659,-690.534920848317,NA,NA
"60",-8.81881881881882,-8.81881881881882,8.81881881881882,-0.569550710786956,-0.821956195817072,77.771565359153,-685.853344158296,NA,NA
"61",-8.7987987987988,-8.7987987987988,8.7987987987988,-0.585891056576368,-0.810389825839286,77.4188603017432,-681.19297502735,NA,NA
"62",-8.77877877877878,-8.77877877877878,8.77877877877878,-0.601996584369397,-0.798498661493918,77.0669568467366,-676.553765311191,NA,NA
"63",-8.75875875875876,-8.75875875875876,8.75875875875876,-0.617860839266752,-0.786287468614746,76.7158549941333,-671.935666865532,NA,NA
"64",-8.73873873873874,-8.73873873873874,8.73873873873874,-0.633477463068374,-0.773761141299081,76.3655547439331,-667.338631546082,NA,NA
"65",-8.71871871871872,-8.71871871871872,8.71871871871872,-0.648840196821734,-0.760924699946278,76.0160560961362,-662.762611208555,NA,NA
"66",-8.6986986986987,-8.6986986986987,8.6986986986987,-0.663942883330339,-0.747783289245618,75.6673590507424,-658.20755770866,NA,NA
"67",-8.67867867867868,-8.67867867867868,8.67867867867868,-0.678779469621461,-0.734342176114383,75.3194636077519,-653.673422902111,NA,NA
"68",-8.65865865865866,-8.65865865865866,8.65865865865866,-0.6933440093721,-0.720606747586935,74.9723697671646,-649.160158644618,NA,NA
"69",-8.63863863863864,-8.63863863863864,8.63863863863864,-0.707630665292193,-0.706582508655662,74.6260775289804,-644.667716791893,NA,NA
"70",-8.61861861861862,-8.61861861861862,8.61861861861862,-0.72163371146413,-0.69227508006464,74.2805868931995,-640.196049199648,NA,NA
"71",-8.5985985985986,-8.5985985985986,8.5985985985986,-0.735347535637634,-0.677690196056914,73.9358978598218,-635.745107723593,NA,NA
"72",-8.57857857857858,-8.57857857857858,8.57857857857858,-0.748766641479077,-0.662833702076277,73.5920104288473,-631.314844219441,NA,NA
"73",-8.55855855855856,-8.55855855855856,8.55855855855856,-0.761885650774352,-0.647711552424489,73.248924600276,-626.905210542902,NA,NA
"74",-8.53853853853854,-8.53853853853854,8.53853853853854,-0.774699305584388,-0.632329807874867,72.9066403741079,-622.51615854969,NA,NA
"75",-8.51851851851852,-8.51851851851852,8.51851851851852,-0.787202470352472,-0.6166946332432,72.5651577503429,-618.147640095514,NA,NA
"76",-8.4984984984985,-8.4984984984985,8.4984984984985,-0.799390133962516,-0.600812294916965,72.2244767289812,-613.799607036087,NA,NA
"77",-8.47847847847848,-8.47847847847848,8.47847847847848,-0.811257411747452,-0.584689158343837,71.8845973100227,-609.47201122712,NA,NA
"78",-8.45845845845846,-8.45845845845846,8.45845845845846,-0.822799547446948,-0.568331685480493,71.5455194934675,-605.164804524324,NA,NA
"79",-8.43843843843844,-8.43843843843844,8.43843843843844,-0.834011915113654,-0.551746432202742,71.2072432793154,-600.877938783412,NA,NA
"80",-8.41841841841842,-8.41841841841842,8.41841841841842,-0.844890020967235,-0.534940045678004,70.8697686675665,-596.611365860094,NA,NA
"81",-8.3983983983984,-8.3983983983984,8.3983983983984,-0.855429505195413,-0.517919261701214,70.5330956582208,-592.365037610083,NA,NA
"82",-8.37837837837838,-8.37837837837838,8.37837837837838,-0.865626143701334,-0.50069090199519,70.1972242512783,-588.138905889089,NA,NA
"83",-8.35835835835836,-8.35835835835836,8.35835835835836,-0.875475849796531,-0.483261871476575,69.862154446739,-583.932922552824,NA,NA
"84",-8.33833833833834,-8.33833833833834,8.33833833833834,-0.88497467583882,-0.465639155488427,69.527886244603,-579.747039457,NA,NA
"85",-8.31831831831832,-8.31831831831832,8.31831831831832,-0.894118814814466,-0.447829817000581,69.1944196448701,-575.581208457328,NA,NA
"86",-8.2982982982983,-8.2982982982983,8.2982982982983,-0.90290460186399,-0.429840993778897,68.8617546475404,-571.43538140952,NA,NA
"87",-8.27827827827828,-8.27827827827828,8.27827827827828,-0.911328515750996,-0.411679895524527,68.529891252614,-567.309510169287,NA,NA
"88",-8.25825825825826,-8.25825825825826,8.25825825825826,-0.919387180273446,-0.393353800984359,68.1988294600907,-563.203546592341,NA,NA
"89",-8.23823823823824,-8.23823823823824,8.23823823823824,-0.927077365616792,-0.374870055033779,67.8685692699707,-559.117442534393,NA,NA
"90",-8.21821821821822,-8.21821821821822,8.21821821821822,-0.934395989648455,-0.356236065732941,67.5391106822538,-555.051149851155,NA,NA
"91",-8.1981981981982,-8.1981981981982,8.1981981981982,-0.9413401191531,-0.337459301357701,67.2104536969402,-551.004620398339,NA,NA
"92",-8.17817817817818,-8.17817817817818,8.17817817817818,-0.947906971008236,-0.318547287406424,66.8825983140297,-546.977806031655,NA,NA
"93",-8.15815815815816,-8.15815815815816,8.15815815815816,-0.954093913299657,-0.29950760358386,66.5555445335225,-542.970658606815,NA,NA
"94",-8.13813813813814,-8.13813813813814,8.13813813813814,-0.95989846637628,-0.280347880763285,66.2292923554185,-538.983129979532,NA,NA
"95",-8.11811811811812,-8.11811811811812,8.11811811811812,-0.965318303843961,-0.261075797928145,65.9038417797177,-535.015172005516,NA,NA
"96",-8.0980980980981,-8.0980980980981,8.0980980980981,-0.970351253497884,-0.241699079094409,65.57919280642,-531.066736540479,NA,NA
"97",-8.07807807807808,-8.07807807807808,8.07807807807808,-0.974995298193153,-0.22222549021488,65.2553454355256,-527.137775440132,NA,NA
"98",-8.05805805805806,-8.05805805805806,8.05805805805806,-0.979248576653244,-0.202662836066695,64.9322996670344,-523.228240560187,NA,NA
"99",-8.03803803803804,-8.03803803803804,8.03803803803804,-0.983109384215974,-0.183018957123265,64.6100555009464,-519.338083756356,NA,NA
"100",-8.01801801801802,-8.01801801801802,8.01801801801802,-0.986576173516718,-0.163301726411909,64.2886129372616,-515.46725688435,NA,NA
"101",-7.997997997998,-7.997997997998,7.997997997998,-0.989647555108567,-0.143519046358441,63.96797197598,-511.61571179988,NA,NA
"102",-7.97797797797798,-7.97797797797798,7.97797797797798,-0.992322298019202,-0.123678845619976,63.6481326171016,-507.783400358658,NA,NA
"103",-7.95795795795796,-7.95795795795796,7.95795795795796,-0.994599330244258,-0.103789075907216,63.3290948606264,-503.970274416396,NA,NA
"104",-7.93793793793794,-7.93793793793794,7.93793793793794,-0.996477739176964,-0.0838577087975036,63.0108587065544,-500.176285828805,NA,NA
"105",-7.91791791791792,-7.91791791791792,7.91791791791792,-0.997956771973908,-0.0638927325399133,62.6934241548856,-496.401386451597,NA,NA
"106",-7.8978978978979,-7.8978978978979,7.8978978978979,-0.999035835856768,-0.0439021488536552,62.37679120562,-492.645528140483,NA,NA
"107",-7.87787787787788,-7.87787787787788,7.87787787787788,-0.999714498349888,-0.023893969721085,62.0609598587577,-488.908662751174,NA,NA
"108",-7.85785785785786,-7.85785785785786,7.85785785785786,-0.999992487453609,-0.00387621417659919,61.7459301142985,-485.190742139382,NA,NA
"109",-7.83783783783784,-7.83783783783784,7.83783783783784,-0.999869691753287,0.0161430949072969,61.4317019722425,-481.49171816082,NA,NA
"110",-7.81781781781782,-7.81781781781782,7.81781781781782,-0.999346160463942,0.0361559340354581,61.1182754325897,-477.811542671197,NA,NA
"111",-7.7977977977978,-7.7977977977978,7.7977977977978,-0.998422103410536,0.0561542823058186,60.8056504953402,-474.150167526226,NA,NA
"112",-7.77777777777778,-7.77777777777778,7.77777777777778,-0.997097890943875,0.0761301246240719,60.4938271604938,-470.507544581619,NA,NA
"113",-7.75775775775776,-7.75775775775776,7.75775775775776,-0.995374053792181,0.096075454916023,60.1828054280507,-466.883625693086,NA,NA
"114",-7.73773773773774,-7.73773773773774,7.73773773773774,-0.993251282848379,0.115982279336325,59.8725852980107,-463.278362716339,NA,NA
"115",-7.71771771771772,-7.71771771771772,7.71771771771772,-0.990730428893198,0.135842619472315,59.563166770374,-459.69170750709,NA,NA
"116",-7.6976976976977,-7.6976976976977,7.6976976976977,-0.987812502254186,0.155648515541666,59.2545498451404,-456.123611921051,NA,NA
"117",-7.67767767767768,-7.67767767767768,7.67767767767768,-0.984498672400785,0.175392029582568,58.9467345223101,-452.574027813932,NA,NA
"118",-7.65765765765766,-7.65765765765766,7.65765765765766,-0.980790267475621,0.195065248635169,58.639720801883,-449.042907041446,NA,NA
"119",-7.63763763763764,-7.63763763763764,7.63763763763764,-0.976688773762201,0.21466028791299,58.333508683859,-445.530201459304,NA,NA
"120",-7.61761761761762,-7.61761761761762,7.61761761761762,-0.972195835089229,0.234169293963055,58.0280981682383,-442.035862923217,NA,NA
"121",-7.5975975975976,-7.5975975975976,7.5975975975976,-0.967313252171779,0.253584447813458,57.7234892550208,-438.559843288897,NA,NA
"122",-7.57757757757758,-7.57757757757758,7.57757757757758,-0.962042981889589,0.272897968107108,57.4196819442065,-435.102094412055,NA,NA
"123",-7.55755755755756,-7.55755755755756,7.55755755755756,-0.95638713650277,0.292102114220409,57.1166762357954,-431.662568148403,NA,NA
"124",-7.53753753753754,-7.53753753753754,7.53753753753754,-0.950347982805236,0.311189189365599,56.8144721297874,-428.241216353653,NA,NA
"125",-7.51751751751752,-7.51751751751752,7.51751751751752,-0.943927941216203,0.330151543675538,56.5130696261827,-424.837990883516,NA,NA
"126",-7.4974974974975,-7.4974974974975,7.4974974974975,-0.93712958481011,0.348981577269675,56.2124687249812,-421.452843593703,NA,NA
"127",-7.47747747747748,-7.47747747747748,7.47747747747748,-0.929955638285368,0.36767174329999,55.9126694261829,-418.085726339927,NA,NA
"128",-7.45745745745746,-7.45745745745746,7.45745745745746,-0.922408976872329,0.386214550975677,55.6136717297878,-414.736590977897,NA,NA
"129",-7.43743743743744,-7.43743743743744,7.43743743743744,-0.91449262518093,0.404602568565365,55.315475635796,-411.405389363327,NA,NA
"130",-7.41741741741742,-7.41741741741742,7.41741741741742,-0.90620975598847,0.422828426375662,55.0180811442073,-408.092073351928,NA,NA
"131",-7.3973973973974,-7.3973973973974,7.3973973973974,-0.897563688967992,0.44088481970484,54.7214882550218,-404.79659479941,NA,NA
"132",-7.37737737737738,-7.37737737737738,7.37737737737738,-0.888557889357807,0.458764511770471,54.4256969682395,-401.518905561487,NA,NA
"133",-7.35735735735736,-7.35735735735736,7.35735735735736,-0.879195966572663,0.476460336609838,54.1307072838604,-398.258957493868,NA,NA
"134",-7.33733733733734,-7.33733733733734,7.33733733733734,-0.869481672757137,0.493965201951971,53.8365192018846,-395.016702452266,NA,NA
"135",-7.31731731731732,-7.31731731731732,7.31731731731732,-0.85941890128182,0.511272092060137,53.5431327223119,-391.792092292392,NA,NA
"136",-7.2972972972973,-7.2972972972973,7.2972972972973,-0.849011685182905,0.528374070543666,53.2505478451424,-388.585078869958,NA,NA
"137",-7.27727727727728,-7.27727727727728,7.27727727727728,-0.838264195545794,0.545264283137969,52.9587645703762,-385.395614040676,NA,NA
"138",-7.25725725725726,-7.25725725725726,7.25725725725726,-0.827180739833373,0.561935960451646,52.6677828980131,-382.223649660255,NA,NA
"139",-7.23723723723724,-7.23723723723724,7.23723723723724,-0.81576576015964,0.578382420679575,52.3776028280533,-379.06913758441,NA,NA
"140",-7.21721721721722,-7.21721721721722,7.21721721721722,-0.804023831509356,0.594597072280897,52.0882243604966,-375.93202966885,NA,NA
"141",-7.1971971971972,-7.1971971971972,7.1971971971972,-0.79195965990445,0.610573416620825,51.7996474953432,-372.812277769287,NA,NA
"142",-7.17717717717718,-7.17717717717718,7.17717717717718,-0.779578080517898,0.626305050575221,51.511872232593,-369.709833741433,NA,NA
"143",-7.15715715715716,-7.15715715715716,7.15715715715716,-0.766884055735849,0.641785669096885,51.2248985722459,-366.624649440999,NA,NA
"144",-7.13713713713714,-7.13713713713714,7.13713713713714,-0.753882673168757,0.657009067742546,50.9387265143021,-363.556676723698,NA,NA
"145",-7.11711711711712,-7.11711711711712,7.11711711711712,-0.740579143612335,0.671969145159524,50.6533560587615,-360.505867445239,NA,NA
"146",-7.0970970970971,-7.0970970970971,7.0970970970971,-0.726978798959124,0.686659905531079,50.368787205624,-357.472173461336,NA,NA
"147",-7.07707707707708,-7.07707707707708,7.07707707707708,-0.71308709006154,0.701075460979461,50.0850199548898,-354.455546627699,NA,NA
"148",-7.05705705705706,-7.05705705705706,7.05705705705706,-0.698909584547241,0.715210033925702,49.8020543065588,-351.45593880004,NA,NA
"149",-7.03703703703704,-7.03703703703704,7.03703703703704,-0.684451964587681,0.729057959405192,49.519890260631,-348.47330183407,NA,NA
"150",-7.01701701701702,-7.01701701701702,7.01701701701702,-0.669720024620776,0.742613687338139,49.2385278171064,-345.507587585501,NA,NA
"151",-6.996996996997,-6.996996996997,6.996996996997,-0.654719669028554,0.755871784753963,48.957966975985,-342.558747910045,NA,NA
"152",-6.97697697697698,-6.97697697697698,6.97697697697698,-0.639456909770757,0.76882693796877,48.6782077372668,-339.626734663413,NA,NA
"153",-6.95695695695696,-6.95695695695696,6.95695695695696,-0.623937863975319,0.78147395471501,48.3992501009518,-336.711499701316,NA,NA
"154",-6.93693693693694,-6.93693693693694,6.93693693693694,-0.608168751486694,0.793807766222475,48.12109406704,-333.812994879467,NA,NA
"155",-6.91691691691692,-6.91691691691692,6.91691691691692,-0.592155892373022,0.805823429249802,47.8437396355314,-330.931172053576,NA,NA
"156",-6.8968968968969,-6.8968968968969,6.8968968968969,-0.575905704393118,0.817516128065659,47.5671868064261,-328.065983079355,NA,NA
"157",-6.87687687687688,-6.87687687687688,6.87687687687688,-0.559424700424315,0.828881176378838,47.2914355797239,-325.217379812516,NA,NA
"158",-6.85685685685686,-6.85685685685686,6.85685685685686,-0.542719485852182,0.839914019216457,47.0164859554249,-322.385314108769,NA,NA
"159",-6.83683683683684,-6.83683683683684,6.83683683683684,-0.525796755923168,0.850610234749543,46.7423379335291,-319.569737823828,NA,NA
"160",-6.81681681681682,-6.81681681681682,6.81681681681682,-0.508663293061224,0.860965536065243,46.4689915140366,-316.770602813402,NA,NA
"161",-6.7967967967968,-6.7967967967968,6.7967967967968,-0.491325964149492,0.870975772884971,46.1964466969472,-313.987860933205,NA,NA
"162",-6.77677677677678,-6.77677677677678,6.77677677677678,-0.473791717778145,0.880636933227783,45.924703482261,-311.221464038946,NA,NA
"163",-6.75675675675676,-6.75675675675676,6.75675675675676,-0.456067581459475,0.889945145018335,45.6537618699781,-308.471363986338,NA,NA
"164",-6.73673673673674,-6.73673673673674,6.73673673673674,-0.438160658811348,0.898896677638763,45.3836218600983,-305.737512631093,NA,NA
"165",-6.71671671671672,-6.71671671671672,6.71671671671672,-0.420078126710166,0.907487943423866,45.1142834526218,-303.019861828921,NA,NA
"166",-6.6966966966967,-6.6966966966967,6.6966966966967,-0.401827232414458,0.915715499099004,44.8457466475484,-300.318363435535,NA,NA
"167",-6.67667667667668,-6.67667667667668,6.67667667667668,-0.383415290660271,0.923576047160113,44.5780114448783,-297.632969306645,NA,NA
"168",-6.65665665665666,-6.65665665665666,6.65665665665666,-0.364849680729511,0.931066437195313,44.3110778446114,-294.963631297964,NA,NA
"169",-6.63663663663664,-6.63663663663664,6.63663663663664,-0.346137843492414,0.938183667147548,44.0449458467476,-292.310301265202,NA,NA
"170",-6.61661661661662,-6.61661661661662,6.61661661661662,-0.327287278425342,0.944924884517776,43.7796154512871,-289.672931064072,NA,NA
"171",-6.5965965965966,-6.5965965965966,6.5965965965966,-0.308305540605079,0.951287387508218,43.5150866582298,-287.051472550285,NA,NA
"172",-6.57657657657658,-6.57657657657658,6.57657657657658,-0.28920023768085,0.957268626105201,43.2513594675757,-284.445877579552,NA,NA
"173",-6.55655655655656,-6.55655655655656,6.55655655655656,-0.26997902682527,0.962866203101179,42.9884338793248,-281.856098007585,NA,NA
"174",-6.53653653653654,-6.53653653653654,6.53653653653654,-0.250649611665437,0.968077875055496,42.7263098934771,-279.282085690095,NA,NA
"175",-6.51651651651652,-6.51651651651652,6.51651651651652,-0.23121973919542,0.97290155319354,42.4649875100326,-276.723792482795,NA,NA
"176",-6.4964964964965,-6.4964964964965,6.4964964964965,-0.21169719667135,0.977335304243887,42.2044667289912,-274.181170241395,NA,NA
"177",-6.47647647647648,-6.47647647647648,6.47647647647648,-0.192089808490388,0.981377351213144,41.9447475503531,-271.654170821606,NA,NA
"178",-6.45645645645646,-6.45645645645646,6.45645645645646,-0.172405433054802,0.985026074098136,41.6858299741183,-269.142746079142,NA,NA
"179",-6.43643643643644,-6.43643643643644,6.43643643643644,-0.152651959622411,0.988280010535191,41.4277140002866,-266.646847869712,NA,NA
"180",-6.41641641641642,-6.41641641641642,6.41641641641642,-0.13283730514467,0.991137856386235,41.1703996288581,-264.166428049029,NA,NA
"181",-6.3963963963964,-6.3963963963964,6.3963963963964,-0.112969411093652,0.993598466261474,40.9138868598328,-261.701438472804,NA,NA
"182",-6.37637637637638,-6.37637637637638,6.37637637637638,-0.0930562402792029,0.995660853978451,40.6581756932107,-259.251830996749,NA,NA
"183",-6.35635635635636,-6.35635635635636,6.35635635635636,-0.0731057736575417,0.997324192957301,40.4032661289918,-256.817557476575,NA,NA
"184",-6.33633633633634,-6.33633633633634,6.33633633633634,-0.0531260071325937,0.998587816552028,40.1491581671762,-254.398569767993,NA,NA
"185",-6.31631631631632,-6.31631631631632,6.31631631631632,-0.0331249483513285,0.999451218317693,39.8958518077637,-251.994819726716,NA,NA
"186",-6.2962962962963,-6.2962962962963,6.2962962962963,-0.0131106134943921,0.999914052213389,39.6433470507544,-249.606259208454,NA,NA
"187",-6.27627627627628,-6.27627627627628,6.27627627627628,0.0069089759366797,0.99997613274093,39.3916438961484,-247.232840068919,NA,NA
"188",-6.25625625625626,-6.25625625625626,6.25625625625626,0.0269257963343821,0.999637435019197,39.1407423439455,-244.874514163823,NA,NA
"189",-6.23623623623624,-6.23623623623624,6.23623623623624,0.046931825201005,0.99889809479411,38.8906423941459,-242.531233348878,NA,NA
"190",-6.21621621621622,-6.21621621621622,6.21621621621622,0.0669190443639526,0.997758408384222,38.6413440467494,-240.202949479794,NA,NA
"191",-6.1961961961962,-6.1961961961962,6.1961961961962,0.0868794431893289,0.996218832561959,38.3928473017562,-237.889614412283,NA,NA
"192",-6.17617617617618,-6.17617617617618,6.17617617617618,0.106805021792503,0.994279984370551,38.1451521591662,-235.591180002057,NA,NA
"193",-6.15615615615616,-6.15615615615616,6.15615615615616,0.126687794244363,0.991942640876728,37.8982586189793,-233.307598104828,NA,NA
"194",-6.13613613613614,-6.13613613613614,6.13613613613614,0.146519791771984,0.989207738859282,37.6521666811957,-231.038820576306,NA,NA
"195",-6.11611611611612,-6.11611611611612,6.11611611611612,0.166293065952409,0.986076374433618,37.4068763458153,-228.784799272204,NA,NA
"196",-6.0960960960961,-6.0960960960961,6.0960960960961,0.185999691898284,0.982549802612439,37.1623876128381,-226.545486048232,NA,NA
"197",-6.07607607607608,-6.07607607607608,6.07607607607608,0.205631771434057,0.978629436802762,36.918700482264,-224.320832760103,NA,NA
"198",-6.05605605605606,-6.05605605605606,6.05605605605606,0.225181436261466,0.974316848239434,36.6758149540932,-222.110791263528,NA,NA
"199",-6.03603603603604,-6.03603603603604,6.03603603603604,0.244640851113061,0.9696137653554,36.4337310283256,-219.915313414218,NA,NA
"200",-6.01601601601602,-6.01601601601602,6.01601601601602,0.264002216892484,0.964522073088975,36.1924487049612,-217.734351067885,NA,NA
"201",-5.995995995996,-5.995995995996,5.995995995996,0.283257773800249,0.959043812128376,35.951967984,-215.56785608024,NA,NA
"202",-5.97597597597598,-5.97597597597598,5.97597597597598,0.302399804443776,0.953181178093843,35.712288865442,-213.415780306996,NA,NA
"203",-5.95595595595596,-5.95595595595596,5.95595595595596,0.321420636930429,0.946936520657661,35.4734113492872,-211.278075603863,NA,NA
"204",-5.93593593593594,-5.93593593593594,5.93593593593594,0.340312647942317,0.94031234260244,35.2353354355356,-209.154693826553,NA,NA
